REF_DATE,GEO,Age,Sex,Indicators,VALUE
2017,Manitoba,50 to 64 years,Females,"Sense of belonging to local community, somewhat strong or very strong",77.6
2017,Manitoba,50 to 64 years,Females,"Life satisfaction, satisfied or very satisfied",94.9
2017,Manitoba,50 to 64 years,Females,Has a regular healthcare provider,96.3
2017,Manitoba,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,NA
2017,Manitoba,50 to 64 years,Females,Influenza immunization in the past 12 months,35.3
2017,Manitoba,65 years and over,Both sexes,"Perceived health, very good or excellent",45.7
2017,Manitoba,65 years and over,Both sexes,"Perceived health, fair or poor",22
2017,Manitoba,65 years and over,Both sexes,"Perceived mental health, very good or excellent",64.5
2017,Manitoba,65 years and over,Both sexes,"Perceived mental health, fair or poor",6.8
2017,Manitoba,65 years and over,Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",11.7
2017,Manitoba,65 years and over,Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",41.9
2017,Manitoba,65 years and over,Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), obese",28.5
2017,Manitoba,65 years and over,Both sexes,Arthritis (15 years and over),47.2
2017,Manitoba,65 years and over,Both sexes,Diabetes,16.8
2017,Manitoba,65 years and over,Both sexes,Asthma,6.1
2017,Manitoba,65 years and over,Both sexes,Chronic obstructive pulmonary disease (COPD; 35 years and over),8
2017,Manitoba,65 years and over,Both sexes,High blood pressure,42
2017,Manitoba,65 years and over,Both sexes,Mood disorder,6.7
2017,Manitoba,65 years and over,Both sexes,"Current smoker, daily or occasional",9.3
2017,Manitoba,65 years and over,Both sexes,"Current smoker, daily",7.7
2017,Manitoba,65 years and over,Both sexes,Heavy drinking,5.5
2017,Manitoba,65 years and over,Both sexes,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",36.3
2017,Manitoba,65 years and over,Both sexes,Breast milk feeding initiation,NA
2017,Manitoba,65 years and over,Both sexes,"Exclusive breastfeeding, at least 6 months",NA
2017,Manitoba,65 years and over,Both sexes,"Fruit and vegetable consumption, 5 times or more per day",24.8
2017,Manitoba,65 years and over,Both sexes,"Sense of belonging to local community, somewhat strong or very strong",78.1
2017,Manitoba,65 years and over,Both sexes,"Life satisfaction, satisfied or very satisfied",88.1
2017,Manitoba,65 years and over,Both sexes,Has a regular healthcare provider,93.3
2017,Manitoba,65 years and over,Both sexes,Contact with a medical doctor in the past 12 months,NA
2017,Manitoba,65 years and over,Both sexes,Influenza immunization in the past 12 months,59.6
2017,Manitoba,65 years and over,Males,"Perceived health, very good or excellent",48.1
2017,Manitoba,65 years and over,Males,"Perceived health, fair or poor",18.1
2017,Manitoba,65 years and over,Males,"Perceived mental health, very good or excellent",67.1
2017,Manitoba,65 years and over,Males,"Perceived mental health, fair or poor",6.3
2017,Manitoba,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",11.6
2017,Manitoba,65 years and over,Males,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",44.6
2017,Manitoba,65 years and over,Males,"Body mass index, adjusted self-reported, adult (18 years and over), obese",35.2
2017,Manitoba,65 years and over,Males,Arthritis (15 years and over),40.1
2017,Manitoba,65 years and over,Males,Diabetes,21
2017,Manitoba,65 years and over,Males,Asthma,6.7
2017,Manitoba,65 years and over,Males,Chronic obstructive pulmonary disease (COPD; 35 years and over),7.2
2017,Manitoba,65 years and over,Males,High blood pressure,33.2
2017,Manitoba,65 years and over,Males,Mood disorder,5.1
2017,Manitoba,65 years and over,Males,"Current smoker, daily or occasional",7.7
2017,Manitoba,65 years and over,Males,"Current smoker, daily",7.4
2017,Manitoba,65 years and over,Males,Heavy drinking,7.1
2017,Manitoba,65 years and over,Males,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",43.6
2017,Manitoba,65 years and over,Males,"Fruit and vegetable consumption, 5 times or more per day",21.5
2017,Manitoba,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",77.2
2017,Manitoba,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",88.7
2017,Manitoba,65 years and over,Males,Has a regular healthcare provider,94.6
2017,Manitoba,65 years and over,Males,Contact with a medical doctor in the past 12 months,NA
2017,Manitoba,65 years and over,Males,Influenza immunization in the past 12 months,59
2017,Manitoba,65 years and over,Females,"Perceived health, very good or excellent",43.6
2017,Manitoba,65 years and over,Females,"Perceived health, fair or poor",25.3
2017,Manitoba,65 years and over,Females,"Perceived mental health, very good or excellent",62.3
2017,Manitoba,65 years and over,Females,"Perceived mental health, fair or poor",7.2
2017,Manitoba,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",11.8
2017,Manitoba,65 years and over,Females,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",39.4
2017,Manitoba,65 years and over,Females,"Body mass index, adjusted self-reported, adult (18 years and over), obese",22.6
2017,Manitoba,65 years and over,Females,Arthritis (15 years and over),53.2
2017,Manitoba,65 years and over,Females,Diabetes,13.3
2017,Manitoba,65 years and over,Females,Asthma,5.6
2017,Manitoba,65 years and over,Females,Chronic obstructive pulmonary disease (COPD; 35 years and over),8.6
2017,Manitoba,65 years and over,Females,High blood pressure,49.6
2017,Manitoba,65 years and over,Females,Mood disorder,8.1
2017,Manitoba,65 years and over,Females,"Current smoker, daily or occasional",10.7
2017,Manitoba,65 years and over,Females,"Current smoker, daily",7.9
2017,Manitoba,65 years and over,Females,Heavy drinking,4.1
2017,Manitoba,65 years and over,Females,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",29.9
2017,Manitoba,65 years and over,Females,Breast milk feeding initiation,NA
2017,Manitoba,65 years and over,Females,"Exclusive breastfeeding, at least 6 months",NA
2017,Manitoba,65 years and over,Females,"Fruit and vegetable consumption, 5 times or more per day",27.6
2017,Manitoba,65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",78.8
2017,Manitoba,65 years and over,Females,"Life satisfaction, satisfied or very satisfied",87.7
2017,Manitoba,65 years and over,Females,Has a regular healthcare provider,92.3
2017,Manitoba,65 years and over,Females,Contact with a medical doctor in the past 12 months,NA
2017,Manitoba,65 years and over,Females,Influenza immunization in the past 12 months,60.1
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Perceived health, very good or excellent",58.1
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Perceived health, fair or poor",12
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Perceived mental health, very good or excellent",67.6
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Perceived mental health, fair or poor",7.9
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",18.6
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",37.2
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), obese",35
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Body mass index, self-reported, youth (12 to 17 years old), overweight or obese",30.5
2017,Saskatchewan,"Total, 12 years and over",Both sexes,Arthritis (15 years and over),21.8
2017,Saskatchewan,"Total, 12 years and over",Both sexes,Diabetes,7.6
2017,Saskatchewan,"Total, 12 years and over",Both sexes,Asthma,6
2017,Saskatchewan,"Total, 12 years and over",Both sexes,Chronic obstructive pulmonary disease (COPD; 35 years and over),5.2
2017,Saskatchewan,"Total, 12 years and over",Both sexes,High blood pressure,18.4
2017,Saskatchewan,"Total, 12 years and over",Both sexes,Mood disorder,8.6
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Current smoker, daily or occasional",20.1
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Current smoker, daily",14.9
2017,Saskatchewan,"Total, 12 years and over",Both sexes,Heavy drinking,21.9
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",59.1
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Self-reported physical activity, average 60 minutes per day, youth (12 to 17 years old)",66.7
2017,Saskatchewan,"Total, 12 years and over",Both sexes,Breast milk feeding initiation,94.1
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Exclusive breastfeeding, at least 6 months",24.7
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Fruit and vegetable consumption, 5 times or more per day",26
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",74.4
2017,Saskatchewan,"Total, 12 years and over",Both sexes,"Life satisfaction, satisfied or very satisfied",91.9
2017,Saskatchewan,"Total, 12 years and over",Both sexes,Has a regular healthcare provider,80.6
2017,Saskatchewan,"Total, 12 years and over",Both sexes,Contact with a medical doctor in the past 12 months,NA
2017,Saskatchewan,"Total, 12 years and over",Both sexes,Influenza immunization in the past 12 months,35.1
2017,Saskatchewan,"Total, 12 years and over",Males,"Perceived health, very good or excellent",58.8
2017,Saskatchewan,"Total, 12 years and over",Males,"Perceived health, fair or poor",11.9
2017,Saskatchewan,"Total, 12 years and over",Males,"Perceived mental health, very good or excellent",68.6
2017,Saskatchewan,"Total, 12 years and over",Males,"Perceived mental health, fair or poor",6.8
2017,Saskatchewan,"Total, 12 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",18.8
2017,Saskatchewan,"Total, 12 years and over",Males,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",43.3
2017,Saskatchewan,"Total, 12 years and over",Males,"Body mass index, adjusted self-reported, adult (18 years and over), obese",36.6
2017,Saskatchewan,"Total, 12 years and over",Males,"Body mass index, self-reported, youth (12 to 17 years old), overweight or obese",33.8
2017,Saskatchewan,"Total, 12 years and over",Males,Arthritis (15 years and over),20.5
2017,Saskatchewan,"Total, 12 years and over",Males,Diabetes,8.6
2017,Saskatchewan,"Total, 12 years and over",Males,Asthma,6
2017,Saskatchewan,"Total, 12 years and over",Males,Chronic obstructive pulmonary disease (COPD; 35 years and over),5.3
2017,Saskatchewan,"Total, 12 years and over",Males,High blood pressure,19.7
2017,Saskatchewan,"Total, 12 years and over",Males,Mood disorder,5.9
2017,Saskatchewan,"Total, 12 years and over",Males,"Current smoker, daily or occasional",23.5
2017,Saskatchewan,"Total, 12 years and over",Males,"Current smoker, daily",16.7
2017,Saskatchewan,"Total, 12 years and over",Males,Heavy drinking,27.8
2017,Saskatchewan,"Total, 12 years and over",Males,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",63.5
2017,Saskatchewan,"Total, 12 years and over",Males,"Self-reported physical activity, average 60 minutes per day, youth (12 to 17 years old)",78
2017,Saskatchewan,"Total, 12 years and over",Males,"Fruit and vegetable consumption, 5 times or more per day",19.3
2017,Saskatchewan,"Total, 12 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",74
2017,Saskatchewan,"Total, 12 years and over",Males,"Life satisfaction, satisfied or very satisfied",91.8
2017,Saskatchewan,"Total, 12 years and over",Males,Has a regular healthcare provider,74.8
2017,Saskatchewan,"Total, 12 years and over",Males,Contact with a medical doctor in the past 12 months,NA
2017,Saskatchewan,"Total, 12 years and over",Males,Influenza immunization in the past 12 months,29.6
2017,Saskatchewan,"Total, 12 years and over",Females,"Perceived health, very good or excellent",57.3
2017,Saskatchewan,"Total, 12 years and over",Females,"Perceived health, fair or poor",12.1
2017,Saskatchewan,"Total, 12 years and over",Females,"Perceived mental health, very good or excellent",66.6
2017,Saskatchewan,"Total, 12 years and over",Females,"Perceived mental health, fair or poor",9.1
2017,Saskatchewan,"Total, 12 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",18.3
2017,Saskatchewan,"Total, 12 years and over",Females,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",30.8
2017,Saskatchewan,"Total, 12 years and over",Females,"Body mass index, adjusted self-reported, adult (18 years and over), obese",33.4
2017,Saskatchewan,"Total, 12 years and over",Females,"Body mass index, self-reported, youth (12 to 17 years old), overweight or obese",26.4
2017,Saskatchewan,"Total, 12 years and over",Females,Arthritis (15 years and over),23.2
2017,Saskatchewan,"Total, 12 years and over",Females,Diabetes,6.5
2017,Saskatchewan,"Total, 12 years and over",Females,Asthma,6
2017,Saskatchewan,"Total, 12 years and over",Females,Chronic obstructive pulmonary disease (COPD; 35 years and over),5.2
2017,Saskatchewan,"Total, 12 years and over",Females,High blood pressure,17.1
2017,Saskatchewan,"Total, 12 years and over",Females,Mood disorder,11.3
2017,Saskatchewan,"Total, 12 years and over",Females,"Current smoker, daily or occasional",16.7
2017,Saskatchewan,"Total, 12 years and over",Females,"Current smoker, daily",13
2017,Saskatchewan,"Total, 12 years and over",Females,Heavy drinking,16
2017,Saskatchewan,"Total, 12 years and over",Females,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",54.7
2017,Saskatchewan,"Total, 12 years and over",Females,"Self-reported physical activity, average 60 minutes per day, youth (12 to 17 years old)",54.8
2017,Saskatchewan,"Total, 12 years and over",Females,Breast milk feeding initiation,94.1
2017,Saskatchewan,"Total, 12 years and over",Females,"Exclusive breastfeeding, at least 6 months",24.7
2017,Saskatchewan,"Total, 12 years and over",Females,"Fruit and vegetable consumption, 5 times or more per day",32.7
2017,Saskatchewan,"Total, 12 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",74.8
2017,Saskatchewan,"Total, 12 years and over",Females,"Life satisfaction, satisfied or very satisfied",92
2017,Saskatchewan,"Total, 12 years and over",Females,Has a regular healthcare provider,86.4
2017,Saskatchewan,"Total, 12 years and over",Females,Contact with a medical doctor in the past 12 months,NA
2017,Saskatchewan,"Total, 12 years and over",Females,Influenza immunization in the past 12 months,40.6
2017,Saskatchewan,12 to 17 years,Both sexes,"Perceived health, very good or excellent",67
2017,Saskatchewan,12 to 17 years,Both sexes,"Perceived health, fair or poor",NA
2017,Saskatchewan,12 to 17 years,Both sexes,"Perceived mental health, very good or excellent",78.7
2017,Saskatchewan,12 to 17 years,Both sexes,"Perceived mental health, fair or poor",6.3
2017,Saskatchewan,12 to 17 years,Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",9.4
2017,Saskatchewan,12 to 17 years,Both sexes,"Body mass index, self-reported, youth (12 to 17 years old), overweight or obese",30.5
